Date,Open,High,Low,Close,Volume
2015-01-20T00:00:00.000000Z,1276.003,1297.219,1274.148,1295.212,1000000
2015-01-21T00:00:00.000000Z,1294.174,1305.722,1284.658,1293.182,1000000
2015-01-22T00:00:00.000000Z,1293.580,1307.788,1279.323,1302.584,1000000
2015-01-23T00:00:00.000000Z,1302.584,1302.880,1284.443,1294.714,1000000
2015-01-26T00:00:00.000000Z,1293.177,1299.380,1275.934,1281.338,1000000
2015-01-27T00:00:00.000000Z,1281.882,1297.666,1272.344,1292.364,1000000
2015-01-28T00:00:00.000000Z,1291.592,1293.805,1279.712,1284.390,1000000
2015-01-29T00:00:00.000000Z,1283.845,1286.036,1251.905,1257.268,1000000
2015-01-30T00:00:00.000000Z,1257.924,1284.932,1257.170,1283.956,1000000
2015-02-02T00:00:00.000000Z,1282.968,1283.476,1266.327,1274.466,1000000
2015-02-03T00:00:00.000000Z,1274.157,1286.208,1255.588,1260.298,1000000
2015-02-04T00:00:00.000000Z,1261.017,1272.987,1256.698,1269.134,1000000
2015-02-05T00:00:00.000000Z,1270.040,1274.482,1256.206,1264.778,1000000
2015-02-06T00:00:00.000000Z,1264.391,1268.900,1228.438,1234.459,1000000
2015-02-09T00:00:00.000000Z,1236.945,1243.790,1234.352,1239.106,1000000
2015-02-10T00:00:00.000000Z,1239.434,1245.986,1230.988,1233.507,1000000
2015-02-11T00:00:00.000000Z,1233.967,1238.835,1216.657,1218.732,1000000
2015-02-12T00:00:00.000000Z,1219.288,1233.256,1216.884,1222.064,1000000
2015-02-13T00:00:00.000000Z,1222.387,1235.076,1221.830,1229.261,1000000
2015-02-16T00:00:00.000000Z,1228.153,1237.151,1227.498,1231.182,1000000
2015-02-17T00:00:00.000000Z,1230.592,1234.079,1203.912,1209.858,1000000
2015-02-18T00:00:00.000000Z,1209.518,1213.676,1197.576,1212.686,1000000
2015-02-19T00:00:00.000000Z,1213.010,1223.152,1205.484,1206.794,1000000
2015-02-20T00:00:00.000000Z,1207.217,1215.562,1198.176,1201.618,1000000
2015-02-23T00:00:00.000000Z,1203.819,1210.484,1190.568,1201.898,1000000
2015-02-24T00:00:00.000000Z,1201.213,1204.640,1190.391,1200.599,1000000
2015-02-25T00:00:00.000000Z,1200.133,1211.915,1200.129,1205.015,1000000
2015-02-26T00:00:00.000000Z,1205.015,1220.140,1203.703,1209.356,1000000
2015-02-27T00:00:00.000000Z,1209.203,1219.482,1204.545,1213.270,1000000
2015-03-02T00:00:00.000000Z,1213.964,1223.372,1204.702,1206.942,1000000
2015-03-03T00:00:00.000000Z,1206.942,1214.970,1195.424,1203.907,1000000
2015-03-04T00:00:00.000000Z,1204.547,1209.109,1198.355,1200.442,1000000
2015-03-05T00:00:00.000000Z,1199.943,1209.588,1196.552,1198.340,1000000
2015-03-06T00:00:00.000000Z,1198.340,1200.821,1163.852,1167.459,1000000
2015-03-09T00:00:00.000000Z,1170.200,1175.509,1165.954,1167.353,1000000
2015-03-10T00:00:00.000000Z,1167.116,1170.670,1155.156,1161.770,1000000
2015-03-11T00:00:00.000000Z,1162.104,1165.334,1147.687,1155.250,1000000
2015-03-12T00:00:00.000000Z,1155.572,1166.745,1148.651,1153.803,1000000
2015-03-13T00:00:00.000000Z,1153.478,1161.903,1151.494,1158.448,1000000
2015-03-16T00:00:00.000000Z,1158.612,1164.259,1150.436,1154.714,1000000
2015-03-17T00:00:00.000000Z,1154.714,1160.111,1142.732,1149.526,1000000
2015-03-18T00:00:00.000000Z,1149.188,1176.210,1146.056,1167.597,1000000
2015-03-19T00:00:00.000000Z,1167.504,1178.090,1159.659,1171.171,1000000
