Date,Open,High,Low,Close,Volume
2015-01-20T00:00:00.000000Z,1.51118,1.51996,1.50574,1.51440,1000000
2015-01-21T00:00:00.000000Z,1.51420,1.51800,1.50758,1.51436,1000000
2015-01-22T00:00:00.000000Z,1.51394,1.52130,1.49726,1.50112,1000000
2015-01-23T00:00:00.000000Z,1.50112,1.50363,1.49512,1.49896,1000000
2015-01-26T00:00:00.000000Z,1.50132,1.51034,1.49876,1.50804,1000000
2015-01-27T00:00:00.000000Z,1.50719,1.52237,1.50599,1.51975,1000000
2015-01-28T00:00:00.000000Z,1.51962,1.52192,1.51316,1.51397,1000000
2015-01-29T00:00:00.000000Z,1.51419,1.51626,1.50187,1.50675,1000000
2015-01-30T00:00:00.000000Z,1.50675,1.50966,1.49894,1.50692,1000000
2015-02-02T00:00:00.000000Z,1.50960,1.51028,1.50060,1.50384,1000000
2015-02-03T00:00:00.000000Z,1.50421,1.51982,1.49886,1.51659,1000000
2015-02-04T00:00:00.000000Z,1.51672,1.52511,1.51390,1.51818,1000000
2015-02-05T00:00:00.000000Z,1.51794,1.53435,1.51670,1.53284,1000000
2015-02-06T00:00:00.000000Z,1.53271,1.53522,1.52112,1.52427,1000000
2015-02-09T00:00:00.000000Z,1.52286,1.52674,1.52010,1.52139,1000000
2015-02-10T00:00:00.000000Z,1.52139,1.52758,1.51966,1.52542,1000000
2015-02-11T00:00:00.000000Z,1.52530,1.52996,1.52192,1.52381,1000000
2015-02-12T00:00:00.000000Z,1.52337,1.54152,1.52097,1.53847,1000000
2015-02-13T00:00:00.000000Z,1.53846,1.54222,1.53714,1.53967,1000000
2015-02-16T00:00:00.000000Z,1.54271,1.54404,1.53396,1.53635,1000000
2015-02-17T00:00:00.000000Z,1.53660,1.54028,1.53163,1.53538,1000000
2015-02-18T00:00:00.000000Z,1.53496,1.54800,1.53419,1.54360,1000000
2015-02-19T00:00:00.000000Z,1.54368,1.54655,1.54044,1.54141,1000000
2015-02-20T00:00:00.000000Z,1.54129,1.54340,1.53436,1.53983,1000000
2015-02-23T00:00:00.000000Z,1.53968,1.54748,1.53326,1.54573,1000000
2015-02-24T00:00:00.000000Z,1.54573,1.54744,1.54024,1.54559,1000000
2015-02-25T00:00:00.000000Z,1.54530,1.55386,1.54471,1.55282,1000000
2015-02-26T00:00:00.000000Z,1.55282,1.55524,1.53946,1.54067,1000000
2015-02-27T00:00:00.000000Z,1.54051,1.54588,1.53844,1.54392,1000000
2015-03-02T00:00:00.000000Z,1.54241,1.54296,1.53516,1.53645,1000000
2015-03-03T00:00:00.000000Z,1.53645,1.53977,1.53448,1.53606,1000000
2015-03-04T00:00:00.000000Z,1.53606,1.53720,1.52524,1.52655,1000000
2015-03-05T00:00:00.000000Z,1.52636,1.52696,1.52154,1.52390,1000000
2015-03-06T00:00:00.000000Z,1.52390,1.52564,1.50322,1.50405,1000000
2015-03-09T00:00:00.000000Z,1.50390,1.51374,1.50331,1.51280,1000000
2015-03-10T00:00:00.000000Z,1.51280,1.51309,1.50286,1.50696,1000000
2015-03-11T00:00:00.000000Z,1.50696,1.50965,1.48932,1.49287,1000000
2015-03-12T00:00:00.000000Z,1.49343,1.50274,1.48502,1.48820,1000000
2015-03-13T00:00:00.000000Z,1.48836,1.48968,1.46994,1.47428,1000000
2015-03-16T00:00:00.000000Z,1.47476,1.48538,1.47332,1.48296,1000000
2015-03-17T00:00:00.000000Z,1.48280,1.48454,1.47244,1.47492,1000000
2015-03-18T00:00:00.000000Z,1.47468,1.51691,1.46354,1.49788,1000000
2015-03-19T00:00:00.000000Z,1.49790,1.50101,1.46887,1.47520,1000000
2015-03-20T00:00:00.000000Z,1.47534,1.49891,1.47222,1.49517,1000000
2015-03-23T00:00:00.000000Z,1.49727,1.49901,1.48388,1.49522,1000000
2015-03-24T00:00:00.000000Z,1.49514,1.49842,1.48430,1.48501,1000000
2015-03-25T00:00:00.000000Z,1.48516,1.49544,1.48312,1.48807,1000000
2015-03-26T00:00:00.000000Z,1.48789,1.49941,1.48071,1.48502,1000000
2015-03-27T00:00:00.000000Z,1.48505,1.49218,1.47968,1.48777,1000000
2015-03-30T00:00:00.000000Z,1.48866,1.49012,1.47527,1.48115,1000000
2015-03-31T00:00:00.000000Z,1.48033,1.48717,1.47558,1.48172,1000000
2015-04-01T00:00:00.000000Z,1.48207,1.48715,1.47395,1.48234,1000000
2015-04-02T00:00:00.000000Z,1.48253,1.48684,1.47766,1.48282,1000000
2015-04-03T00:00:00.000000Z,1.48274,1.49456,1.48107,1.49158,1000000
2015-04-06T00:00:00.000000Z,1.49194,1.49816,1.48706,1.48807,1000000
2015-04-07T00:00:00.000000Z,1.48791,1.49206,1.48033,1.48078,1000000
2015-04-08T00:00:00.000000Z,1.48078,1.49725,1.48074,1.48670,1000000
2015-04-09T00:00:00.000000Z,1.48670,1.48864,1.46844,1.47138,1000000
2015-04-10T00:00:00.000000Z,1.47118,1.47248,1.45872,1.46322,1000000
2015-04-13T00:00:00.000000Z,1.46218,1.46812,1.45662,1.46758,1000000
2015-04-14T00:00:00.000000Z,1.46770,1.48019,1.46039,1.47817,1000000
2015-04-15T00:00:00.000000Z,1.47784,1.48534,1.47010,1.48429,1000000
2015-04-16T00:00:00.000000Z,1.48404,1.49698,1.48124,1.49349,1000000
2015-04-17T00:00:00.000000Z,1.49333,1.50536,1.49164,1.49654,1000000
2015-04-20T00:00:00.000000Z,1.49632,1.49840,1.48882,1.49072,1000000
2015-04-21T00:00:00.000000Z,1.49059,1.49732,1.48564,1.49265,1000000
2015-04-22T00:00:00.000000Z,1.49286,1.50798,1.49133,1.50368,1000000
2015-04-23T00:00:00.000000Z,1.50380,1.50704,1.49596,1.50560,1000000
2015-04-24T00:00:00.000000Z,1.50587,1.51882,1.50276,1.51872,1000000
2015-04-27T00:00:00.000000Z,1.51782,1.52618,1.51068,1.52380,1000000
2015-04-28T00:00:00.000000Z,1.52356,1.53432,1.51734,1.53390,1000000
2015-04-29T00:00:00.000000Z,1.53380,1.54988,1.53279,1.54381,1000000
2015-04-30T00:00:00.000000Z,1.54382,1.54922,1.53042,1.53526,1000000
2015-05-01T00:00:00.000000Z,1.53547,1.53975,1.51144,1.51424,1000000
2015-05-04T00:00:00.000000Z,1.51447,1.51749,1.50902,1.51206,1000000
2015-05-05T00:00:00.000000Z,1.51230,1.52186,1.50892,1.51820,1000000
2015-05-06T00:00:00.000000Z,1.51808,1.52918,1.51502,1.52449,1000000
2015-05-07T00:00:00.000000Z,1.52413,1.52753,1.51640,1.52468,1000000
2015-05-08T00:00:00.000000Z,1.52474,1.55230,1.52474,1.54426,1000000
2015-05-11T00:00:00.000000Z,1.54484,1.56130,1.53932,1.55858,1000000
2015-05-12T00:00:00.000000Z,1.55867,1.57109,1.55574,1.56706,1000000
2015-05-13T00:00:00.000000Z,1.56712,1.57694,1.56337,1.57446,1000000
2015-05-14T00:00:00.000000Z,1.57456,1.58150,1.57285,1.57754,1000000
2015-05-15T00:00:00.000000Z,1.57749,1.58088,1.57017,1.57266,1000000
2015-05-18T00:00:00.000000Z,1.57375,1.57455,1.56383,1.56527,1000000
2015-05-19T00:00:00.000000Z,1.56516,1.56696,1.54470,1.55101,1000000
2015-05-20T00:00:00.000000Z,1.55085,1.55876,1.54725,1.55354,1000000
2015-05-21T00:00:00.000000Z,1.55366,1.56998,1.55255,1.56611,1000000
2015-05-22T00:00:00.000000Z,1.56616,1.56898,1.54604,1.54893,1000000
2015-05-25T00:00:00.000000Z,1.54762,1.55077,1.54569,1.54703,1000000
2015-05-26T00:00:00.000000Z,1.54708,1.54754,1.53543,1.53836,1000000
2015-05-27T00:00:00.000000Z,1.53844,1.54374,1.53018,1.53542,1000000
2015-05-28T00:00:00.000000Z,1.53549,1.53856,1.52608,1.53137,1000000
2015-05-29T00:00:00.000000Z,1.53185,1.53423,1.52367,1.52935,1000000
2015-06-01T00:00:00.000000Z,1.52958,1.53044,1.51706,1.52015,1000000
2015-06-02T00:00:00.000000Z,1.51986,1.53672,1.51799,1.53435,1000000
2015-06-03T00:00:00.000000Z,1.53430,1.53750,1.52514,1.53400,1000000
2015-06-04T00:00:00.000000Z,1.53404,1.54413,1.53042,1.53660,1000000
2015-06-05T00:00:00.000000Z,1.53648,1.53700,1.51906,1.52686,1000000
2015-06-08T00:00:00.000000Z,1.52579,1.53640,1.52214,1.53492,1000000
2015-06-09T00:00:00.000000Z,1.53481,1.53892,1.52576,1.53852,1000000
2015-06-10T00:00:00.000000Z,1.53856,1.55540,1.53690,1.55298,1000000
2015-06-11T00:00:00.000000Z,1.55302,1.55341,1.54218,1.55170,1000000
2015-06-12T00:00:00.000000Z,1.55160,1.55977,1.54670,1.55614,1000000
2015-06-15T00:00:00.000000Z,1.55514,1.56141,1.54878,1.56012,1000000
2015-06-16T00:00:00.000000Z,1.56006,1.56542,1.55424,1.56492,1000000
2015-06-17T00:00:00.000000Z,1.56498,1.58471,1.56260,1.58328,1000000
