Date,Open,High,Low,Close,Volume
2015-01-20T00:00:00.000000Z,117.601,118.870,117.581,118.814,1000000
2015-01-21T00:00:00.000000Z,118.838,118.838,117.181,117.954,1000000
2015-01-22T00:00:00.000000Z,117.966,118.672,117.250,118.502,1000000
2015-01-23T00:00:00.000000Z,118.502,118.816,117.540,117.800,1000000
2015-01-26T00:00:00.000000Z,117.516,118.500,117.264,118.456,1000000
2015-01-27T00:00:00.000000Z,118.456,118.660,117.340,117.864,1000000
2015-01-28T00:00:00.000000Z,117.827,118.264,117.252,117.536,1000000
2015-01-29T00:00:00.000000Z,117.536,118.488,117.383,118.291,1000000
2015-01-30T00:00:00.000000Z,118.312,118.458,117.300,117.535,1000000
2015-02-02T00:00:00.000000Z,116.974,117.881,116.940,117.598,1000000
2015-02-03T00:00:00.000000Z,117.536,117.747,116.874,117.568,1000000
2015-02-04T00:00:00.000000Z,117.608,118.000,117.075,117.262,1000000
2015-02-05T00:00:00.000000Z,117.296,117.600,117.025,117.530,1000000
2015-02-06T00:00:00.000000Z,117.530,119.221,117.178,119.134,1000000
2015-02-09T00:00:00.000000Z,119.020,119.098,118.333,118.633,1000000
2015-02-10T00:00:00.000000Z,118.633,119.621,118.398,119.423,1000000
2015-02-11T00:00:00.000000Z,119.446,120.477,119.286,120.462,1000000
2015-02-12T00:00:00.000000Z,120.461,120.476,118.513,119.109,1000000
2015-02-13T00:00:00.000000Z,119.108,119.200,118.414,118.799,1000000
2015-02-16T00:00:00.000000Z,118.458,118.786,118.274,118.480,1000000
2015-02-17T00:00:00.000000Z,118.466,119.416,118.236,119.242,1000000
2015-02-18T00:00:00.000000Z,119.242,119.417,118.546,118.786,1000000
2015-02-19T00:00:00.000000Z,118.776,119.180,118.434,118.943,1000000
2015-02-20T00:00:00.000000Z,118.943,119.190,118.302,119.010,1000000
2015-02-23T00:00:00.000000Z,119.112,119.354,118.742,118.813,1000000
2015-02-24T00:00:00.000000Z,118.796,119.840,118.765,118.980,1000000
2015-02-25T00:00:00.000000Z,118.945,119.066,118.629,118.860,1000000
2015-02-26T00:00:00.000000Z,118.835,119.503,118.680,119.418,1000000
2015-02-27T00:00:00.000000Z,119.396,119.798,119.114,119.606,1000000
2015-03-02T00:00:00.000000Z,119.726,120.190,119.636,120.132,1000000
2015-03-03T00:00:00.000000Z,120.155,120.266,119.382,119.738,1000000
2015-03-04T00:00:00.000000Z,119.716,119.826,119.471,119.688,1000000
2015-03-05T00:00:00.000000Z,119.713,120.429,119.631,120.134,1000000
2015-03-06T00:00:00.000000Z,120.134,121.285,119.903,120.827,1000000
2015-03-09T00:00:00.000000Z,120.844,121.417,120.616,121.150,1000000
2015-03-10T00:00:00.000000Z,121.158,122.030,120.920,121.146,1000000
2015-03-11T00:00:00.000000Z,121.121,121.628,120.851,121.453,1000000
2015-03-12T00:00:00.000000Z,121.450,121.672,120.658,121.284,1000000
