Date,Open,High,Low,Close,Volume
2015-01-20T00:00:00.000000Z,1.16045,1.16156,1.15407,1.15509,1000000
2015-01-21T00:00:00.000000Z,1.15542,1.16804,1.15416,1.16108,1000000
2015-01-22T00:00:00.000000Z,1.16108,1.16526,1.13158,1.13662,1000000
2015-01-23T00:00:00.000000Z,1.13662,1.13732,1.11144,1.12039,1000000
2015-01-26T00:00:00.000000Z,1.11530,1.12956,1.10982,1.12378,1000000
2015-01-27T00:00:00.000000Z,1.12408,1.14229,1.12240,1.13813,1000000
2015-01-28T00:00:00.000000Z,1.13776,1.13833,1.12764,1.12874,1000000
2015-01-29T00:00:00.000000Z,1.12896,1.13680,1.12620,1.13199,1000000
2015-01-30T00:00:00.000000Z,1.13182,1.13635,1.12787,1.12853,1000000
2015-02-02T00:00:00.000000Z,1.13121,1.13620,1.12926,1.13410,1000000
2015-02-03T00:00:00.000000Z,1.13426,1.15342,1.13126,1.14788,1000000
2015-02-04T00:00:00.000000Z,1.14772,1.14850,1.13156,1.13450,1000000
2015-02-05T00:00:00.000000Z,1.13450,1.14986,1.13041,1.14776,1000000
2015-02-06T00:00:00.000000Z,1.14778,1.14862,1.13118,1.13170,1000000
2015-02-09T00:00:00.000000Z,1.12968,1.13593,1.12704,1.13250,1000000
2015-02-10T00:00:00.000000Z,1.13250,1.13455,1.12731,1.13217,1000000
2015-02-11T00:00:00.000000Z,1.13214,1.13476,1.12800,1.13364,1000000
2015-02-12T00:00:00.000000Z,1.13353,1.14232,1.13021,1.14024,1000000
2015-02-13T00:00:00.000000Z,1.14024,1.14433,1.13797,1.13915,1000000
2015-02-16T00:00:00.000000Z,1.13999,1.14291,1.13196,1.13544,1000000
2015-02-17T00:00:00.000000Z,1.13554,1.14492,1.13220,1.14111,1000000
2015-02-18T00:00:00.000000Z,1.14120,1.14162,1.13342,1.13974,1000000
2015-02-19T00:00:00.000000Z,1.13974,1.14501,1.13554,1.13677,1000000
2015-02-20T00:00:00.000000Z,1.13678,1.14302,1.12792,1.13786,1000000
2015-02-23T00:00:00.000000Z,1.13944,1.13967,1.12954,1.13347,1000000
2015-02-24T00:00:00.000000Z,1.13377,1.13582,1.12886,1.13396,1000000
2015-02-25T00:00:00.000000Z,1.13421,1.13890,1.13358,1.13611,1000000
2015-02-26T00:00:00.000000Z,1.13611,1.13798,1.11838,1.11977,1000000
2015-02-27T00:00:00.000000Z,1.11989,1.12452,1.11760,1.11968,1000000
2015-03-02T00:00:00.000000Z,1.11826,1.12405,1.11601,1.11836,1000000
2015-03-03T00:00:00.000000Z,1.11821,1.12176,1.11546,1.11764,1000000
2015-03-04T00:00:00.000000Z,1.11764,1.11851,1.10618,1.10791,1000000
2015-03-05T00:00:00.000000Z,1.10775,1.11150,1.09876,1.10292,1000000
2015-03-06T00:00:00.000000Z,1.10292,1.10330,1.08410,1.08434,1000000
2015-03-09T00:00:00.000000Z,1.08329,1.09064,1.08232,1.08522,1000000
2015-03-10T00:00:00.000000Z,1.08506,1.08558,1.06930,1.06984,1000000
2015-03-11T00:00:00.000000Z,1.06962,1.07172,1.05112,1.05464,1000000
2015-03-12T00:00:00.000000Z,1.05477,1.06837,1.04946,1.06361,1000000
2015-03-13T00:00:00.000000Z,1.06340,1.06347,1.04624,1.04960,1000000
2015-03-16T00:00:00.000000Z,1.04704,1.06196,1.04698,1.05693,1000000
2015-03-17T00:00:00.000000Z,1.05680,1.06510,1.05514,1.05976,1000000
2015-03-18T00:00:00.000000Z,1.05906,1.10515,1.05801,1.08649,1000000
2015-03-19T00:00:00.000000Z,1.08656,1.09198,1.06133,1.06592,1000000
2015-03-20T00:00:00.000000Z,1.06569,1.08826,1.06496,1.08216,1000000
2015-03-23T00:00:00.000000Z,1.08410,1.09715,1.07675,1.09458,1000000
2015-03-24T00:00:00.000000Z,1.09468,1.10294,1.08904,1.09247,1000000
2015-03-25T00:00:00.000000Z,1.09233,1.10146,1.09009,1.09698,1000000
2015-03-26T00:00:00.000000Z,1.09708,1.10526,1.08564,1.08844,1000000
2015-03-27T00:00:00.000000Z,1.08832,1.09488,1.08014,1.08906,1000000
2015-03-30T00:00:00.000000Z,1.08868,1.08954,1.08100,1.08348,1000000
2015-03-31T00:00:00.000000Z,1.08333,1.08458,1.07132,1.07310,1000000
2015-04-01T00:00:00.000000Z,1.07359,1.08000,1.07186,1.07630,1000000
2015-04-02T00:00:00.000000Z,1.07616,1.09055,1.07502,1.08802,1000000
2015-04-03T00:00:00.000000Z,1.08814,1.10271,1.08642,1.09723,1000000
2015-04-06T00:00:00.000000Z,1.10038,1.10356,1.09102,1.09222,1000000
2015-04-07T00:00:00.000000Z,1.09251,1.09548,1.08034,1.08150,1000000
2015-04-08T00:00:00.000000Z,1.08150,1.08876,1.07634,1.07807,1000000
2015-04-09T00:00:00.000000Z,1.07807,1.07888,1.06380,1.06594,1000000
2015-04-10T00:00:00.000000Z,1.06578,1.06834,1.05678,1.06018,1000000
2015-04-13T00:00:00.000000Z,1.05874,1.06192,1.05205,1.05668,1000000
2015-04-14T00:00:00.000000Z,1.05682,1.07074,1.05314,1.06547,1000000
2015-04-15T00:00:00.000000Z,1.06516,1.07024,1.05707,1.06841,1000000
2015-04-16T00:00:00.000000Z,1.06836,1.08178,1.06246,1.07614,1000000
2015-04-17T00:00:00.000000Z,1.07634,1.08488,1.07340,1.08068,1000000
2015-04-20T00:00:00.000000Z,1.08214,1.08226,1.07125,1.07374,1000000
2015-04-21T00:00:00.000000Z,1.07376,1.07814,1.06599,1.07358,1000000
2015-04-22T00:00:00.000000Z,1.07350,1.08006,1.07088,1.07250,1000000
2015-04-23T00:00:00.000000Z,1.07250,1.08456,1.06660,1.08238,1000000
2015-04-24T00:00:00.000000Z,1.08241,1.09002,1.07848,1.08748,1000000
2015-04-27T00:00:00.000000Z,1.08652,1.09267,1.08194,1.08890,1000000
2015-04-28T00:00:00.000000Z,1.08882,1.09912,1.08602,1.09816,1000000
2015-04-29T00:00:00.000000Z,1.09808,1.11882,1.09597,1.11283,1000000
2015-04-30T00:00:00.000000Z,1.11267,1.12664,1.10712,1.12226,1000000
2015-05-01T00:00:00.000000Z,1.12232,1.12908,1.11750,1.11974,1000000
2015-05-04T00:00:00.000000Z,1.11954,1.12247,1.11230,1.11476,1000000
2015-05-05T00:00:00.000000Z,1.11454,1.12234,1.10663,1.11856,1000000
2015-05-06T00:00:00.000000Z,1.11858,1.13702,1.11751,1.13474,1000000
2015-05-07T00:00:00.000000Z,1.13480,1.13920,1.12373,1.12665,1000000
2015-05-08T00:00:00.000000Z,1.12665,1.12904,1.11791,1.12032,1000000
2015-05-11T00:00:00.000000Z,1.11982,1.12070,1.11310,1.11550,1000000
2015-05-12T00:00:00.000000Z,1.11556,1.12792,1.11345,1.12132,1000000
2015-05-13T00:00:00.000000Z,1.12126,1.13830,1.12027,1.13544,1000000
2015-05-14T00:00:00.000000Z,1.13550,1.14444,1.13407,1.14100,1000000
2015-05-15T00:00:00.000000Z,1.14082,1.14670,1.13240,1.14474,1000000
2015-05-18T00:00:00.000000Z,1.14484,1.14502,1.12985,1.13150,1000000
2015-05-19T00:00:00.000000Z,1.13148,1.13264,1.11190,1.11498,1000000
2015-05-20T00:00:00.000000Z,1.11530,1.11530,1.10626,1.10945,1000000
2015-05-21T00:00:00.000000Z,1.10928,1.11813,1.10799,1.11122,1000000
2015-05-22T00:00:00.000000Z,1.11132,1.12084,1.10022,1.10128,1000000
2015-05-25T00:00:00.000000Z,1.10032,1.10102,1.09592,1.09775,1000000
2015-05-26T00:00:00.000000Z,1.09768,1.09816,1.08633,1.08722,1000000
2015-05-27T00:00:00.000000Z,1.08756,1.09292,1.08191,1.09038,1000000
2015-05-28T00:00:00.000000Z,1.09055,1.09589,1.08672,1.09480,1000000
2015-05-29T00:00:00.000000Z,1.09491,1.10064,1.09259,1.09908,1000000
2015-06-01T00:00:00.000000Z,1.09807,1.09892,1.08873,1.09266,1000000
2015-06-02T00:00:00.000000Z,1.09294,1.11946,1.09163,1.11512,1000000
2015-06-03T00:00:00.000000Z,1.11508,1.12852,1.10794,1.12754,1000000
2015-06-04T00:00:00.000000Z,1.12738,1.13800,1.12221,1.12383,1000000
2015-06-05T00:00:00.000000Z,1.12399,1.12800,1.10493,1.11138,1000000
2015-06-08T00:00:00.000000Z,1.10979,1.13067,1.10844,1.12919,1000000
2015-06-09T00:00:00.000000Z,1.12913,1.13459,1.12142,1.12826,1000000
2015-06-10T00:00:00.000000Z,1.12832,1.13866,1.12600,1.13241,1000000
2015-06-11T00:00:00.000000Z,1.13234,1.13318,1.11824,1.12578,1000000
2015-06-12T00:00:00.000000Z,1.12580,1.12967,1.11512,1.12681,1000000
2015-06-15T00:00:00.000000Z,1.12120,1.12944,1.11893,1.12836,1000000
2015-06-16T00:00:00.000000Z,1.12831,1.13298,1.12050,1.12485,1000000
2015-06-17T00:00:00.000000Z,1.12440,1.13580,1.12053,1.13371,1000000
2015-06-18T00:00:00.000000Z,1.13391,1.14363,1.13306,1.13640,1000000
2015-06-19T00:00:00.000000Z,1.13645,1.14012,1.12922,1.13498,1000000
2015-06-22T00:00:00.000000Z,1.13770,1.14104,1.13120,1.13402,1000000
2015-06-23T00:00:00.000000Z,1.13376,1.13474,1.11348,1.11676,1000000
2015-06-24T00:00:00.000000Z,1.11650,1.12350,1.11547,1.12053,1000000
2015-06-25T00:00:00.000000Z,1.12049,1.12280,1.11540,1.12050,1000000
2015-06-26T00:00:00.000000Z,1.12042,1.12197,1.11302,1.11732,1000000
2015-06-29T00:00:00.000000Z,1.10061,1.12784,1.09546,1.12360,1000000
2015-06-30T00:00:00.000000Z,1.12400,1.12444,1.11124,1.11382,1000000
2015-07-01T00:00:00.000000Z,1.11401,1.11713,1.10430,1.10530,1000000
2015-07-02T00:00:00.000000Z,1.10526,1.11216,1.10324,1.10838,1000000
2015-07-03T00:00:00.000000Z,1.10824,1.11177,1.10653,1.11137,1000000
2015-07-06T00:00:00.000000Z,1.09910,1.10956,1.09700,1.10561,1000000
2015-07-07T00:00:00.000000Z,1.10558,1.10586,1.09164,1.10112,1000000
2015-07-08T00:00:00.000000Z,1.10107,1.10932,1.09743,1.10767,1000000
2015-07-09T00:00:00.000000Z,1.10773,1.11253,1.09918,1.10368,1000000
2015-07-10T00:00:00.000000Z,1.10354,1.12159,1.10312,1.11552,1000000
2015-07-13T00:00:00.000000Z,1.10952,1.11972,1.09957,1.10014,1000000
2015-07-14T00:00:00.000000Z,1.09986,1.10847,1.09654,1.10091,1000000
2015-07-15T00:00:00.000000Z,1.10092,1.10357,1.09300,1.09482,1000000
2015-07-16T00:00:00.000000Z,1.09501,1.09627,1.08556,1.08752,1000000
2015-07-17T00:00:00.000000Z,1.08763,1.09068,1.08286,1.08298,1000000
2015-07-20T00:00:00.000000Z,1.08312,1.08702,1.08088,1.08249,1000000
2015-07-21T00:00:00.000000Z,1.08225,1.09694,1.08117,1.09389,1000000
2015-07-22T00:00:00.000000Z,1.09358,1.09670,1.08694,1.09288,1000000
2015-07-23T00:00:00.000000Z,1.09290,1.10182,1.09218,1.09818,1000000
2015-07-24T00:00:00.000000Z,1.09839,1.09951,1.09254,1.09823,1000000
2015-07-27T00:00:00.000000Z,1.09834,1.11300,1.09690,1.10876,1000000
2015-07-28T00:00:00.000000Z,1.10877,1.10996,1.10224,1.10600,1000000
2015-07-29T00:00:00.000000Z,1.10605,1.10842,1.09672,1.09843,1000000
2015-07-30T00:00:00.000000Z,1.09854,1.09894,1.08934,1.09322,1000000
2015-07-31T00:00:00.000000Z,1.09328,1.11140,1.09214,1.09850,1000000
2015-08-03T00:00:00.000000Z,1.09728,1.09963,1.09412,1.09502,1000000
2015-08-04T00:00:00.000000Z,1.09521,1.09876,1.08792,1.08816,1000000
