Date,Open,High,Low,Close,Volume
2017-01-20T00:00:00.000000Z,1.06626,1.07096,1.06252,1.07012,1000000
2017-01-23T00:00:00.000000Z,1.07014,1.07695,1.07014,1.07640,1000000
2017-01-24T00:00:00.000000Z,1.07672,1.07751,1.07204,1.07314,1000000
2017-01-25T00:00:00.000000Z,1.07306,1.07698,1.07112,1.07483,1000000
2017-01-26T00:00:00.000000Z,1.07497,1.07656,1.06579,1.06824,1000000
2017-01-27T00:00:00.000000Z,1.06797,1.07251,1.06584,1.06981,1000000
2017-01-30T00:00:00.000000Z,1.07232,1.07404,1.06204,1.06956,1000000
2017-01-31T00:00:00.000000Z,1.06964,1.08124,1.06846,1.07975,1000000
2017-02-01T00:00:00.000000Z,1.07980,1.08074,1.07310,1.07689,1000000
2017-02-02T00:00:00.000000Z,1.07692,1.08290,1.07562,1.07584,1000000
2017-02-03T00:00:00.000000Z,1.07596,1.07976,1.07125,1.07850,1000000
2017-02-06T00:00:00.000000Z,1.07898,1.07914,1.07056,1.07504,1000000
2017-02-07T00:00:00.000000Z,1.07494,1.07506,1.06562,1.06830,1000000
2017-02-08T00:00:00.000000Z,1.06804,1.07140,1.06408,1.06984,1000000
2017-02-09T00:00:00.000000Z,1.06980,1.07096,1.06510,1.06558,1000000
2017-02-10T00:00:00.000000Z,1.06580,1.06678,1.06077,1.06412,1000000
2017-02-13T00:00:00.000000Z,1.06286,1.06583,1.05922,1.05966,1000000
2017-02-14T00:00:00.000000Z,1.05976,1.06335,1.05612,1.05782,1000000
2017-02-15T00:00:00.000000Z,1.05762,1.06093,1.05214,1.06000,1000000
2017-02-16T00:00:00.000000Z,1.06013,1.06792,1.05907,1.06738,1000000
2017-02-17T00:00:00.000000Z,1.06733,1.06768,1.06056,1.06161,1000000
2017-02-20T00:00:00.000000Z,1.06082,1.06329,1.06030,1.06138,1000000
2017-02-21T00:00:00.000000Z,1.06127,1.06158,1.05258,1.05365,1000000
2017-02-22T00:00:00.000000Z,1.05373,1.05742,1.04938,1.05583,1000000
2017-02-23T00:00:00.000000Z,1.05562,1.05954,1.05378,1.05816,1000000
2017-02-24T00:00:00.000000Z,1.05802,1.06182,1.05570,1.05610,1000000
2017-02-27T00:00:00.000000Z,1.05634,1.06308,1.05518,1.05865,1000000
2017-02-28T00:00:00.000000Z,1.05859,1.06302,1.05679,1.05764,1000000
2017-03-01T00:00:00.000000Z,1.05755,1.05894,1.05144,1.05465,1000000
2017-03-02T00:00:00.000000Z,1.05464,1.05517,1.04950,1.05066,1000000
2017-03-03T00:00:00.000000Z,1.05073,1.06248,1.05020,1.06220,1000000
2017-03-06T00:00:00.000000Z,1.06092,1.06401,1.05748,1.05818,1000000
2017-03-07T00:00:00.000000Z,1.05828,1.06028,1.05580,1.05662,1000000
2017-03-08T00:00:00.000000Z,1.05661,1.05742,1.05350,1.05409,1000000
2017-03-09T00:00:00.000000Z,1.05394,1.06154,1.05252,1.05773,1000000
2017-03-10T00:00:00.000000Z,1.05774,1.06990,1.05724,1.06736,1000000
2017-03-13T00:00:00.000000Z,1.06784,1.07142,1.06518,1.06530,1000000
2017-03-14T00:00:00.000000Z,1.06540,1.06626,1.06005,1.06046,1000000
2017-03-15T00:00:00.000000Z,1.06062,1.07400,1.06036,1.07342,1000000
2017-03-16T00:00:00.000000Z,1.07290,1.07704,1.07057,1.07658,1000000
2017-03-17T00:00:00.000000Z,1.07652,1.07827,1.07274,1.07380,1000000
2017-03-20T00:00:00.000000Z,1.07336,1.07776,1.07250,1.07394,1000000
2017-03-21T00:00:00.000000Z,1.07386,1.08194,1.07190,1.08098,1000000
2017-03-22T00:00:00.000000Z,1.08102,1.08250,1.07760,1.07973,1000000
2017-03-23T00:00:00.000000Z,1.07946,1.08049,1.07680,1.07838,1000000
2017-03-24T00:00:00.000000Z,1.07824,1.08181,1.07604,1.07978,1000000
2017-03-27T00:00:00.000000Z,1.08390,1.09060,1.08270,1.08628,1000000
2017-03-28T00:00:00.000000Z,1.08648,1.08726,1.07990,1.08150,1000000
2017-03-29T00:00:00.000000Z,1.08094,1.08265,1.07401,1.07659,1000000
2017-03-30T00:00:00.000000Z,1.07674,1.07704,1.06722,1.06743,1000000
2017-03-31T00:00:00.000000Z,1.06761,1.07018,1.06508,1.06548,1000000
2017-04-03T00:00:00.000000Z,1.06624,1.06810,1.06426,1.06698,1000000
2017-04-04T00:00:00.000000Z,1.06700,1.06772,1.06357,1.06736,1000000
2017-04-05T00:00:00.000000Z,1.06704,1.06890,1.06350,1.06635,1000000
2017-04-06T00:00:00.000000Z,1.06638,1.06844,1.06290,1.06444,1000000
2017-04-07T00:00:00.000000Z,1.06435,1.06657,1.05807,1.05902,1000000
2017-04-10T00:00:00.000000Z,1.05878,1.06068,1.05698,1.05956,1000000
2017-04-11T00:00:00.000000Z,1.05950,1.06300,1.05784,1.06044,1000000
2017-04-12T00:00:00.000000Z,1.06050,1.06750,1.05890,1.06656,1000000
2017-04-13T00:00:00.000000Z,1.06634,1.06780,1.06090,1.06134,1000000
2017-04-14T00:00:00.000000Z,1.06172,1.06300,1.06058,1.06129,1000000
2017-04-17T00:00:00.000000Z,1.06175,1.06704,1.06028,1.06434,1000000
2017-04-18T00:00:00.000000Z,1.06414,1.07362,1.06374,1.07298,1000000
2017-04-19T00:00:00.000000Z,1.07310,1.07370,1.07002,1.07114,1000000
2017-04-20T00:00:00.000000Z,1.07132,1.07775,1.07090,1.07168,1000000
2017-04-21T00:00:00.000000Z,1.07166,1.07380,1.06824,1.07268,1000000
2017-04-24T00:00:00.000000Z,1.08930,1.09063,1.08209,1.08674,1000000
2017-04-25T00:00:00.000000Z,1.08684,1.09500,1.08515,1.09265,1000000
2017-04-26T00:00:00.000000Z,1.09300,1.09508,1.08558,1.09039,1000000
2017-04-27T00:00:00.000000Z,1.09049,1.09329,1.08516,1.08726,1000000
2017-04-28T00:00:00.000000Z,1.08730,1.09472,1.08572,1.08962,1000000
2017-05-01T00:00:00.000000Z,1.09130,1.09238,1.08842,1.08990,1000000
2017-05-02T00:00:00.000000Z,1.08982,1.09332,1.08884,1.09308,1000000
2017-05-03T00:00:00.000000Z,1.09284,1.09368,1.08828,1.08852,1000000
2017-05-04T00:00:00.000000Z,1.08868,1.09872,1.08750,1.09842,1000000
2017-05-05T00:00:00.000000Z,1.09834,1.09996,1.09500,1.09989,1000000
2017-05-08T00:00:00.000000Z,1.10200,1.10237,1.09165,1.09238,1000000
2017-05-09T00:00:00.000000Z,1.09241,1.09336,1.08636,1.08743,1000000
2017-05-10T00:00:00.000000Z,1.08740,1.08982,1.08534,1.08676,1000000
2017-05-11T00:00:00.000000Z,1.08674,1.08930,1.08393,1.08609,1000000
2017-05-12T00:00:00.000000Z,1.08613,1.09343,1.08557,1.09314,1000000
2017-05-15T00:00:00.000000Z,1.09304,1.09894,1.09228,1.09751,1000000
2017-05-16T00:00:00.000000Z,1.09747,1.10972,1.09743,1.10826,1000000
2017-05-17T00:00:00.000000Z,1.10831,1.11622,1.10802,1.11599,1000000
2017-05-18T00:00:00.000000Z,1.11574,1.11719,1.10760,1.11026,1000000
2017-05-19T00:00:00.000000Z,1.11032,1.12118,1.10974,1.12068,1000000
2017-05-22T00:00:00.000000Z,1.11962,1.12635,1.11616,1.12373,1000000
2017-05-23T00:00:00.000000Z,1.12370,1.12684,1.11752,1.11824,1000000
2017-05-24T00:00:00.000000Z,1.11831,1.12201,1.11687,1.12187,1000000
2017-05-25T00:00:00.000000Z,1.12192,1.12504,1.11936,1.12104,1000000
2017-05-26T00:00:00.000000Z,1.12086,1.12345,1.11606,1.11813,1000000
2017-05-29T00:00:00.000000Z,1.11738,1.11899,1.11619,1.11630,1000000
2017-05-30T00:00:00.000000Z,1.11633,1.12054,1.11096,1.11858,1000000
2017-05-31T00:00:00.000000Z,1.11867,1.12524,1.11646,1.12433,1000000
2017-06-01T00:00:00.000000Z,1.12466,1.12566,1.12023,1.12124,1000000
2017-06-02T00:00:00.000000Z,1.12142,1.12852,1.12052,1.12825,1000000
2017-06-05T00:00:00.000000Z,1.12736,1.12838,1.12343,1.12544,1000000
2017-06-06T00:00:00.000000Z,1.12542,1.12842,1.12404,1.12772,1000000
2017-06-07T00:00:00.000000Z,1.12769,1.12824,1.12044,1.12566,1000000
2017-06-08T00:00:00.000000Z,1.12609,1.12692,1.11948,1.12142,1000000
2017-06-09T00:00:00.000000Z,1.12137,1.12367,1.11664,1.11959,1000000
2017-06-12T00:00:00.000000Z,1.12088,1.12320,1.11920,1.12036,1000000
2017-06-13T00:00:00.000000Z,1.12038,1.12250,1.11854,1.12105,1000000
2017-06-14T00:00:00.000000Z,1.12070,1.12958,1.11932,1.12182,1000000
2017-06-15T00:00:00.000000Z,1.12179,1.12285,1.11323,1.11452,1000000
2017-06-16T00:00:00.000000Z,1.11466,1.12018,1.11386,1.11966,1000000
2017-06-19T00:00:00.000000Z,1.12078,1.12127,1.11432,1.11481,1000000
2017-06-20T00:00:00.000000Z,1.11490,1.11649,1.11191,1.11342,1000000
2017-06-21T00:00:00.000000Z,1.11339,1.11690,1.11274,1.11684,1000000
2017-06-22T00:00:00.000000Z,1.11680,1.11779,1.11395,1.11513,1000000
2017-06-23T00:00:00.000000Z,1.11526,1.12088,1.11454,1.11938,1000000
2017-06-26T00:00:00.000000Z,1.12000,1.12197,1.11720,1.11817,1000000
2017-06-27T00:00:00.000000Z,1.11828,1.13494,1.11791,1.13388,1000000
2017-06-28T00:00:00.000000Z,1.13384,1.13908,1.12918,1.13772,1000000
2017-06-29T00:00:00.000000Z,1.13790,1.14454,1.13746,1.14406,1000000
2017-06-30T00:00:00.000000Z,1.14410,1.14454,1.13923,1.14252,1000000
2017-07-03T00:00:00.000000Z,1.14186,1.14270,1.13551,1.13640,1000000
2017-07-04T00:00:00.000000Z,1.13636,1.13770,1.13362,1.13460,1000000
2017-07-05T00:00:00.000000Z,1.13452,1.13684,1.13126,1.13514,1000000
2017-07-06T00:00:00.000000Z,1.13517,1.14248,1.13299,1.14234,1000000
2017-07-07T00:00:00.000000Z,1.14232,1.14397,1.13797,1.14001,1000000
2017-07-10T00:00:00.000000Z,1.13985,1.14181,1.13818,1.13994,1000000
2017-07-11T00:00:00.000000Z,1.13992,1.14797,1.13829,1.14672,1000000
2017-07-12T00:00:00.000000Z,1.14665,1.14894,1.13919,1.14117,1000000
2017-07-13T00:00:00.000000Z,1.14130,1.14558,1.13706,1.13979,1000000
2017-07-14T00:00:00.000000Z,1.13983,1.14718,1.13917,1.14688,1000000
2017-07-17T00:00:00.000000Z,1.14741,1.14871,1.14350,1.14782,1000000
2017-07-18T00:00:00.000000Z,1.14784,1.15832,1.14717,1.15538,1000000
2017-07-19T00:00:00.000000Z,1.15558,1.15566,1.15101,1.15154,1000000
2017-07-20T00:00:00.000000Z,1.15145,1.16582,1.14794,1.16312,1000000
2017-07-21T00:00:00.000000Z,1.16298,1.16826,1.16192,1.16642,1000000
2017-07-24T00:00:00.000000Z,1.16635,1.16845,1.16257,1.16420,1000000
2017-07-25T00:00:00.000000Z,1.16406,1.17124,1.16306,1.16472,1000000
2017-07-26T00:00:00.000000Z,1.16507,1.17400,1.16128,1.17346,1000000
2017-07-27T00:00:00.000000Z,1.17364,1.17770,1.16502,1.16774,1000000
