Date,Open,High,Low,Close,Volume
2017-01-20T00:00:00.000000Z,1205.242,1215.071,1198.663,1211.376,1000000
2017-01-23T00:00:00.000000Z,1210.228,1219.632,1209.178,1218.167,1000000
2017-01-24T00:00:00.000000Z,1218.581,1220.524,1206.672,1209.182,1000000
2017-01-25T00:00:00.000000Z,1209.809,1209.904,1193.331,1200.368,1000000
2017-01-26T00:00:00.000000Z,1201.736,1202.760,1184.505,1188.640,1000000
2017-01-27T00:00:00.000000Z,1190.092,1191.836,1180.630,1191.344,1000000
2017-01-30T00:00:00.000000Z,1192.572,1199.555,1188.320,1195.472,1000000
2017-01-31T00:00:00.000000Z,1195.700,1215.456,1193.834,1210.712,1000000
2017-02-01T00:00:00.000000Z,1210.708,1213.290,1198.170,1209.742,1000000
2017-02-02T00:00:00.000000Z,1209.662,1225.388,1208.531,1215.768,1000000
2017-02-03T00:00:00.000000Z,1215.768,1221.497,1206.992,1220.594,1000000
2017-02-06T00:00:00.000000Z,1220.190,1235.710,1219.276,1235.289,1000000
2017-02-07T00:00:00.000000Z,1234.891,1235.920,1227.823,1233.676,1000000
2017-02-08T00:00:00.000000Z,1233.630,1244.858,1230.188,1241.496,1000000
2017-02-09T00:00:00.000000Z,1240.908,1244.642,1224.916,1228.784,1000000
2017-02-10T00:00:00.000000Z,1228.666,1237.194,1221.692,1233.850,1000000
2017-02-13T00:00:00.000000Z,1232.691,1233.036,1219.453,1225.427,1000000
2017-02-14T00:00:00.000000Z,1225.403,1234.606,1221.970,1228.675,1000000
2017-02-15T00:00:00.000000Z,1227.524,1233.632,1216.729,1233.491,1000000
2017-02-16T00:00:00.000000Z,1233.491,1242.482,1232.165,1239.554,1000000
2017-02-17T00:00:00.000000Z,1239.488,1243.914,1234.143,1234.874,1000000
2017-02-20T00:00:00.000000Z,1235.362,1239.101,1232.484,1237.462,1000000
2017-02-21T00:00:00.000000Z,1237.697,1238.968,1226.204,1235.966,1000000
2017-02-22T00:00:00.000000Z,1236.193,1241.315,1231.186,1237.284,1000000
2017-02-23T00:00:00.000000Z,1237.828,1251.190,1235.780,1249.618,1000000
2017-02-24T00:00:00.000000Z,1249.395,1260.188,1247.836,1257.447,1000000
2017-02-27T00:00:00.000000Z,1257.660,1263.984,1250.988,1252.986,1000000
2017-02-28T00:00:00.000000Z,1252.662,1258.527,1247.646,1248.228,1000000
2017-03-01T00:00:00.000000Z,1248.258,1250.774,1236.938,1249.880,1000000
2017-03-02T00:00:00.000000Z,1249.676,1250.291,1230.943,1234.386,1000000
2017-03-03T00:00:00.000000Z,1234.271,1236.464,1222.844,1235.204,1000000
2017-03-06T00:00:00.000000Z,1233.047,1237.030,1224.950,1225.297,1000000
